Dim_01_id,value_dim01
Dim_01_1936,59504489.4
Dim_01_1937,59535203.35
Dim_01_1938,59565917.29
Dim_01_1939,59596631.23
Dim_01_1940,59627345.17
Dim_01_1941,59658059.11
Dim_01_1942,59688773.05
Dim_01_1943,59719486.99
Dim_01_1944,59750200.93
Dim_01_1945,59780914.87
Dim_01_1946,59811628.81
Dim_01_1947,59842342.75
Dim_01_1948,59873056.69
Dim_01_1949,59903770.63
Dim_01_1950,59934484.57
Dim_01_1951,59965198.51
Dim_01_1952,59995912.45
Dim_01_1953,60026626.39
Dim_01_1954,60057340.33
Dim_01_1955,60088054.27
Dim_01_1956,60118768.21
Dim_01_1957,60149482.15
Dim_01_1958,60180196.1
Dim_01_1959,60210910.04
Dim_01_1960,60241623.98
Dim_01_1961,60272337.92
Dim_01_1962,60303051.86
Dim_01_1963,60333765.8
Dim_01_1964,60364479.74
Dim_01_1965,60395193.68
Dim_01_1966,60425907.62
Dim_01_1967,60456621.56
Dim_01_1968,60487335.5
Dim_01_1969,60518049.44
Dim_01_1970,60548763.38
Dim_01_1971,60579477.32
Dim_01_1972,60610191.26
Dim_01_1973,60640905.2
Dim_01_1974,60671619.14
Dim_01_1975,60702333.08
Dim_01_1976,60733047.02
Dim_01_1977,60763760.96
Dim_01_1978,60794474.9
Dim_01_1979,60825188.85
Dim_01_1980,60855902.79
Dim_01_1981,60886616.73
Dim_01_1982,60917330.67
Dim_01_1983,60948044.61
Dim_01_1984,60978758.55
Dim_01_1985,61009472.49
Dim_01_1986,61040186.43
Dim_01_1987,61070900.37
Dim_01_1988,61101614.31
Dim_01_1989,61132328.25
Dim_01_1990,61163042.19
Dim_01_1991,61193756.13
Dim_01_1992,61224470.07
Dim_01_1993,61255184.01
Dim_01_1994,61285897.95
Dim_01_1995,61316611.89
Dim_01_1996,61347325.83
Dim_01_1997,61378039.77
Dim_01_1998,61408753.71
Dim_01_1999,61439467.65
Dim_01_2000,61470181.6
Dim_01_2001,61500895.54
Dim_01_2002,61531609.48
Dim_01_2003,61562323.42
Dim_01_2004,61593037.36
Dim_01_2005,61623751.3
Dim_01_2006,61654465.24
Dim_01_2007,61685179.18
Dim_01_2008,61715893.12
Dim_01_2009,61746607.06
Dim_01_2010,61777321
Dim_01_2011,61808034.94
Dim_01_2012,61838748.88
Dim_01_2013,61869462.82
Dim_01_2014,61900176.76
Dim_01_2015,61930890.7
Dim_01_2016,61961604.64
Dim_01_2017,61992318.58
Dim_01_2018,62023032.52
Dim_01_2019,62053746.46
Dim_01_2020,62084460.4
Dim_01_2021,62115174.35
Dim_01_2022,62145888.29
Dim_01_2023,62176602.23
Dim_01_2024,62207316.17
Dim_01_2025,62238030.11
Dim_01_2026,62268744.05
Dim_01_2027,62299457.99
Dim_01_2028,62330171.93
Dim_01_2029,62360885.87
Dim_01_2030,62391599.81
Dim_01_2031,62422313.75
Dim_01_2032,62453027.69
Dim_01_2033,62483741.63
Dim_01_2034,62514455.57
Dim_01_2035,62545169.51
Dim_01_2036,62575883.45
Dim_01_2037,62606597.39
Dim_01_2038,62637311.33
Dim_01_2039,62668025.27
Dim_01_2040,62698739.21
Dim_01_2041,62729453.15
Dim_01_2042,62760167.1
Dim_01_2043,62790881.04
Dim_01_2044,62821594.98
Dim_01_2045,62852308.92
Dim_01_2046,62883022.86
Dim_01_2047,62913736.8
Dim_01_2048,62944450.74
Dim_01_2049,62975164.68
Dim_01_2050,63005878.62
Dim_01_2051,63036592.56
Dim_01_2052,63067306.5
Dim_01_2053,63098020.44
Dim_01_2054,63128734.38
Dim_01_2055,63159448.32
Dim_01_2056,63190162.26
Dim_01_2057,63220876.2
Dim_01_2058,63251590.14
Dim_01_2059,63282304.08
Dim_01_2060,63313018.02
Dim_01_2061,63343731.96
Dim_01_2062,63374445.9
Dim_01_2063,63405159.85
Dim_01_2064,63435873.79
Dim_01_2065,63466587.73
Dim_01_2066,63497301.67
Dim_01_2067,63528015.61
Dim_01_2068,63558729.55
Dim_01_2069,63589443.49
Dim_01_2070,63620157.43
Dim_01_2071,63650871.37
Dim_01_2072,63681585.31
Dim_01_2073,63712299.25
Dim_01_2074,63743013.19
Dim_01_2075,63773727.13
Dim_01_2076,63804441.07
Dim_01_2077,63835155.01
Dim_01_2078,63865868.95
Dim_01_2079,63896582.89
Dim_01_2080,63927296.83
Dim_01_2081,63958010.77
Dim_01_2082,63988724.71
Dim_01_2083,64019438.65
Dim_01_2084,64050152.6
Dim_01_2085,64080866.54
Dim_01_2086,64111580.48
Dim_01_2087,64142294.42
Dim_01_2088,64173008.36
Dim_01_2089,64203722.3
Dim_01_2090,64234436.24
Dim_01_2091,64265150.18
Dim_01_2092,64295864.12
Dim_01_2093,64326578.06
Dim_01_2094,64357292
Dim_01_2095,64388005.94
Dim_01_2096,64418719.88
Dim_01_2097,64449433.82
Dim_01_2098,64480147.76
Dim_01_2099,64510861.7
Dim_01_2100,64541575.64
Dim_01_2101,64572289.58
Dim_01_2102,64603003.52
Dim_01_2103,64633717.46
Dim_01_2104,64664431.4
Dim_01_2105,64695145.35
Dim_01_2106,64725859.29
Dim_01_2107,64756573.23
Dim_01_2108,64787287.17
Dim_01_2109,64818001.11
Dim_01_2110,64848715.05
Dim_01_2111,64879428.99
Dim_01_2112,64910142.93
Dim_01_2113,64940856.87
Dim_01_2114,64971570.81
Dim_01_2115,65002284.75
Dim_01_2116,65032998.69
Dim_01_2117,65063712.63
Dim_01_2118,65094426.57
Dim_01_2119,65125140.51
Dim_01_2120,65155854.45
Dim_01_2121,65186568.39
Dim_01_2122,65217282.33
Dim_01_2123,65247996.27
Dim_01_2124,65278710.21
Dim_01_2125,65309424.15
Dim_01_2126,65340138.1
Dim_01_2127,65370852.04
Dim_01_2128,65401565.98
Dim_01_2129,65432279.92
Dim_01_2130,65462993.86
Dim_01_2131,65493707.8
Dim_01_2132,65524421.74
Dim_01_2133,65555135.68
Dim_01_2134,65585849.62
Dim_01_2135,65616563.56
Dim_01_2136,65647277.5
Dim_01_2137,65677991.44
Dim_01_2138,65708705.38
Dim_01_2139,65739419.32
Dim_01_2140,65770133.26
Dim_01_2141,65800847.2
Dim_01_2142,65831561.14
Dim_01_2143,65862275.08
Dim_01_2144,65892989.02
Dim_01_2145,65923702.96
Dim_01_2146,65954416.9
Dim_01_2147,65985130.85
Dim_01_2148,66015844.79
Dim_01_2149,66046558.73
Dim_01_2150,66077272.67
Dim_01_2151,66107986.61
Dim_01_2152,66138700.55
Dim_01_2153,66169414.49
Dim_01_2154,66200128.43
Dim_01_2155,66230842.37
Dim_01_2156,66261556.31
Dim_01_2157,66292270.25
Dim_01_2158,66322984.19
Dim_01_2159,66353698.13
Dim_01_2160,66384412.07
Dim_01_2161,66415126.01
Dim_01_2162,66445839.95
Dim_01_2163,66476553.89
Dim_01_2164,66507267.83
Dim_01_2165,66537981.77
Dim_01_2166,66568695.71
Dim_01_2167,66599409.65
Dim_01_2168,66630123.6
Dim_01_2169,66660837.54
Dim_01_2170,66691551.48
Dim_01_2171,66722265.42
Dim_01_2172,66752979.36
Dim_01_2173,66783693.3
Dim_01_2174,66814407.24
Dim_01_2175,66845121.18
Dim_01_2176,66875835.12
Dim_01_2177,66906549.06
Dim_01_2178,66937263
Dim_01_2179,66967976.94
Dim_01_2180,66998690.88
Dim_01_2181,67029404.82
Dim_01_2182,67060118.76
Dim_01_2183,67090832.7
Dim_01_2184,67121546.64
Dim_01_2185,67152260.58
Dim_01_2186,67182974.52
Dim_01_2187,67213688.46
Dim_01_2188,67244402.4
Dim_01_2189,67275116.35
Dim_01_2190,67305830.29
Dim_01_2191,67336544.23
Dim_01_2192,67367258.17
Dim_01_2193,67397972.11
Dim_01_2194,67428686.05
Dim_01_2195,67459399.99
Dim_01_2196,67490113.93
Dim_01_2197,67520827.87
Dim_01_2198,67551541.81
Dim_01_2199,67582255.75
Dim_01_2200,67612969.69
Dim_01_2201,67643683.63
Dim_01_2202,67674397.57
Dim_01_2203,67705111.51
Dim_01_2204,67735825.45
Dim_01_2205,67766539.39
Dim_01_2206,67797253.33
Dim_01_2207,67827967.27
Dim_01_2208,67858681.21
Dim_01_2209,67889395.15
Dim_01_2210,67920109.1
Dim_01_2211,67950823.04
Dim_01_2212,67981536.98
Dim_01_2213,68012250.92
Dim_01_2214,68042964.86
Dim_01_2215,68073678.8
Dim_01_2216,68104392.74
Dim_01_2217,68135106.68
Dim_01_2218,68165820.62
Dim_01_2219,68196534.56
Dim_01_2220,68227248.5
Dim_01_2221,68257962.44
Dim_01_2222,68288676.38
Dim_01_2223,68319390.32
Dim_01_2224,68350104.26
Dim_01_2225,68380818.2
Dim_01_2226,68411532.14
Dim_01_2227,68442246.08
Dim_01_2228,68472960.02
Dim_01_2229,68503673.96
Dim_01_2230,68534387.9
Dim_01_2231,68565101.85
Dim_01_2232,68595815.79
Dim_01_2233,68626529.73
Dim_01_2234,68657243.67
Dim_01_2235,68687957.61
Dim_01_2236,68718671.55
Dim_01_2237,68749385.49
Dim_01_2238,68780099.43
Dim_01_2239,68810813.37
Dim_01_2240,68841527.31
Dim_01_2241,68872241.25
Dim_01_2242,68902955.19
Dim_01_2243,68933669.13
Dim_01_2244,68964383.07
Dim_01_2245,68995097.01
Dim_01_2246,69025810.95
Dim_01_2247,69056524.89
Dim_01_2248,69087238.83
Dim_01_2249,69117952.77
Dim_01_2250,69148666.71
Dim_01_2251,69179380.65
Dim_01_2252,69210094.6
Dim_01_2253,69240808.54
Dim_01_2254,69271522.48
Dim_01_2255,69302236.42
Dim_01_2256,69332950.36
Dim_01_2257,69363664.3
Dim_01_2258,69394378.24
Dim_01_2259,69425092.18
Dim_01_2260,69455806.12
Dim_01_2261,69486520.06
Dim_01_2262,69517234
Dim_01_2263,69547947.94
Dim_01_2264,69578661.88
Dim_01_2265,69609375.82
Dim_01_2266,69640089.76
Dim_01_2267,69670803.7
Dim_01_2268,69701517.64
Dim_01_2269,69732231.58
Dim_01_2270,69762945.52
Dim_01_2271,69793659.46
Dim_01_2272,69824373.4
Dim_01_2273,69855087.35
Dim_01_2274,69885801.29
Dim_01_2275,69916515.23
Dim_01_2276,69947229.17
Dim_01_2277,69977943.11
Dim_01_2278,70008657.05
Dim_01_2279,70039370.99
Dim_01_2280,70070084.93
Dim_01_2281,70100798.87
Dim_01_2282,70131512.81
Dim_01_2283,70162226.75
Dim_01_2284,70192940.69
Dim_01_2285,70223654.63
Dim_01_2286,70254368.57
Dim_01_2287,70285082.51
Dim_01_2288,70315796.45
Dim_01_2289,70346510.39
Dim_01_2290,70377224.33
Dim_01_2291,70407938.27
Dim_01_2292,70438652.21
Dim_01_2293,70469366.15
Dim_01_2294,70500080.1
Dim_01_2295,70530794.04
Dim_01_2296,70561507.98
Dim_01_2297,70592221.92
Dim_01_2298,70622935.86
Dim_01_2299,70653649.8
Dim_01_2300,70684363.74
Dim_01_2301,70715077.68
Dim_01_2302,70745791.62
Dim_01_2303,70776505.56
Dim_01_2304,70807219.5
Dim_01_2305,70837933.44
Dim_01_2306,70868647.38
Dim_01_2307,70899361.32
Dim_01_2308,70930075.26
Dim_01_2309,70960789.2
Dim_01_2310,70991503.14
Dim_01_2311,71022217.08
Dim_01_2312,71052931.02
Dim_01_2313,71083644.96
Dim_01_2314,71114358.9
Dim_01_2315,71145072.85
Dim_01_2316,71175786.79
Dim_01_2317,71206500.73
Dim_01_2318,71237214.67
Dim_01_2319,71267928.61
Dim_01_2320,71298642.55
Dim_01_2321,71329356.49
Dim_01_2322,71360070.43
Dim_01_2323,71390784.37
Dim_01_2324,71421498.31
Dim_01_2325,71452212.25
Dim_01_2326,71482926.19
Dim_01_2327,71513640.13
Dim_01_2328,71544354.07
Dim_01_2329,71575068.01
Dim_01_2330,71605781.95
Dim_01_2331,71636495.89
Dim_01_2332,71667209.83
Dim_01_2333,71697923.77
Dim_01_2334,71728637.71
Dim_01_2335,71759351.65
Dim_01_2336,71790065.6
Dim_01_2337,71820779.54
Dim_01_2338,71851493.48
Dim_01_2339,71882207.42
Dim_01_2340,71912921.36
Dim_01_2341,71943635.3
Dim_01_2342,71974349.24
Dim_01_2343,72005063.18
Dim_01_2344,72035777.12
Dim_01_2345,72066491.06
Dim_01_2346,72097205
Dim_01_2347,72127918.94
Dim_01_2348,72158632.88
Dim_01_2349,72189346.82
Dim_01_2350,72220060.76
Dim_01_2351,72250774.7
Dim_01_2352,72281488.64
Dim_01_2353,72312202.58
Dim_01_2354,72342916.52
Dim_01_2355,72373630.46
Dim_01_2356,72404344.4
Dim_01_2357,72435058.35
Dim_01_2358,72465772.29
Dim_01_2359,72496486.23
Dim_01_2360,72527200.17
Dim_01_2361,72557914.11
Dim_01_2362,72588628.05
Dim_01_2363,72619341.99
Dim_01_2364,72650055.93
Dim_01_2365,72680769.87
Dim_01_2366,72711483.81
Dim_01_2367,72742197.75
Dim_01_2368,72772911.69
Dim_01_2369,72803625.63
Dim_01_2370,72834339.57
Dim_01_2371,72865053.51
Dim_01_2372,72895767.45
Dim_01_2373,72926481.39
Dim_01_2374,72957195.33
Dim_01_2375,72987909.27
Dim_01_2376,73018623.21
Dim_01_2377,73049337.15
Dim_01_2378,73080051.1
Dim_01_2379,73110765.04
Dim_01_2380,73141478.98
Dim_01_2381,73172192.92
Dim_01_2382,73202906.86
Dim_01_2383,73233620.8
Dim_01_2384,73264334.74
Dim_01_2385,73295048.68
Dim_01_2386,73325762.62
Dim_01_2387,73356476.56
Dim_01_2388,73387190.5
Dim_01_2389,73417904.44
Dim_01_2390,73448618.38
Dim_01_2391,73479332.32
Dim_01_2392,73510046.26
Dim_01_2393,73540760.2
Dim_01_2394,73571474.14
Dim_01_2395,73602188.08
Dim_01_2396,73632902.02
Dim_01_2397,73663615.96
Dim_01_2398,73694329.9
Dim_01_2399,73725043.85
Dim_01_2400,73755757.79
Dim_01_2401,73786471.73
Dim_01_2402,73817185.67
Dim_01_2403,73847899.61
Dim_01_2404,73878613.55
Dim_01_2405,73909327.49
Dim_01_2406,73940041.43
Dim_01_2407,73970755.37
Dim_01_2408,74001469.31
Dim_01_2409,74032183.25
Dim_01_2410,74062897.19
Dim_01_2411,74093611.13
Dim_01_2412,74124325.07
Dim_01_2413,74155039.01
Dim_01_2414,74185752.95
Dim_01_2415,74216466.89
Dim_01_2416,74247180.83
Dim_01_2417,74277894.77
Dim_01_2418,74308608.71
Dim_01_2419,74339322.65
Dim_01_2420,74370036.6
Dim_01_2421,74400750.54
Dim_01_2422,74431464.48
Dim_01_2423,74462178.42
Dim_01_2424,74492892.36
Dim_01_2425,74523606.3
Dim_01_2426,74554320.24
Dim_01_2427,74585034.18
Dim_01_2428,74615748.12
Dim_01_2429,74646462.06
Dim_01_2430,74677176
Dim_01_2431,74707889.94
Dim_01_2432,74738603.88
Dim_01_2433,74769317.82
Dim_01_2434,74800031.76
Dim_01_2435,74830745.7
Dim_01_2436,74861459.64
Dim_01_2437,74892173.58
Dim_01_2438,74922887.52
Dim_01_2439,74953601.46
Dim_01_2440,74984315.4
Dim_01_2441,75015029.35
Dim_01_2442,75045743.29
Dim_01_2443,75076457.23
Dim_01_2444,75107171.17
Dim_01_2445,75137885.11
Dim_01_2446,75168599.05
Dim_01_2447,75199312.99
Dim_01_2448,75230026.93
Dim_01_2449,75260740.87
Dim_01_2450,75291454.81
Dim_01_2451,75322168.75
Dim_01_2452,75352882.69
Dim_01_2453,75383596.63
Dim_01_2454,75414310.57
Dim_01_2455,75445024.51
Dim_01_2456,75475738.45
Dim_01_2457,75506452.39
Dim_01_2458,75537166.33
Dim_01_2459,75567880.27
Dim_01_2460,75598594.21
Dim_01_2461,75629308.15
Dim_01_2462,75660022.1
Dim_01_2463,75690736.04
Dim_01_2464,75721449.98
Dim_01_2465,75752163.92
Dim_01_2466,75782877.86
Dim_01_2467,75813591.8
Dim_01_2468,75844305.74
Dim_01_2469,75875019.68
Dim_01_2470,75905733.62
Dim_01_2471,75936447.56
Dim_01_2472,75967161.5
Dim_01_2473,75997875.44
Dim_01_2474,76028589.38
Dim_01_2475,76059303.32
Dim_01_2476,76090017.26
Dim_01_2477,76120731.2
Dim_01_2478,76151445.14
Dim_01_2479,76182159.08
Dim_01_2480,76212873.02
Dim_01_2481,76243586.96
Dim_01_2482,76274300.9
Dim_01_2483,76305014.85
Dim_01_2484,76335728.79
Dim_01_2485,76366442.73
Dim_01_2486,76397156.67
Dim_01_2487,76427870.61
Dim_01_2488,76458584.55
Dim_01_2489,76489298.49
Dim_01_2490,76520012.43
Dim_01_2491,76550726.37
Dim_01_2492,76581440.31
Dim_01_2493,76612154.25
Dim_01_2494,76642868.19
Dim_01_2495,76673582.13
Dim_01_2496,76704296.07
Dim_01_2497,76735010.01
Dim_01_2498,76765723.95
Dim_01_2499,76796437.89
Dim_01_2500,76827151.83
Dim_01_2501,76857865.77
Dim_01_2502,76888579.71
Dim_01_2503,76919293.65
Dim_01_2504,76950007.6
Dim_01_2505,76980721.54
Dim_01_2506,77011435.48
Dim_01_2507,77042149.42
Dim_01_2508,77072863.36
Dim_01_2509,77103577.3
Dim_01_2510,77134291.24
Dim_01_2511,77165005.18
Dim_01_2512,77195719.12
Dim_01_2513,77226433.06
Dim_01_2514,77257147
Dim_01_2515,77287860.94
Dim_01_2516,77318574.88
Dim_01_2517,77349288.82
Dim_01_2518,77380002.76
Dim_01_2519,77410716.7
Dim_01_2520,77441430.64
Dim_01_2521,77472144.58
Dim_01_2522,77502858.52
Dim_01_2523,77533572.46
Dim_01_2524,77564286.4
Dim_01_2525,77595000.35
Dim_01_2526,77625714.29
Dim_01_2527,77656428.23
Dim_01_2528,77687142.17
Dim_01_2529,77717856.11
Dim_01_2530,77748570.05
Dim_01_2531,77779283.99
Dim_01_2532,77809997.93
Dim_01_2533,77840711.87
Dim_01_2534,77871425.81
Dim_01_2535,77902139.75
Dim_01_2536,77932853.69
Dim_01_2537,77963567.63
Dim_01_2538,77994281.57
Dim_01_2539,78024995.51
Dim_01_2540,78055709.45
Dim_01_2541,78086423.39
Dim_01_2542,78117137.33
Dim_01_2543,78147851.27
Dim_01_2544,78178565.21
Dim_01_2545,78209279.15
Dim_01_2546,78239993.1
Dim_01_2547,78270707.04
Dim_01_2548,78301420.98
Dim_01_2549,78332134.92
Dim_01_2550,78362848.86
Dim_01_2551,78393562.8
Dim_01_2552,78424276.74
Dim_01_2553,78454990.68
Dim_01_2554,78485704.62
Dim_01_2555,78516418.56
Dim_01_2556,78547132.5
Dim_01_2557,78577846.44
Dim_01_2558,78608560.38
Dim_01_2559,78639274.32
Dim_01_2560,78669988.26
Dim_01_2561,78700702.2
Dim_01_2562,78731416.14
Dim_01_2563,78762130.08
Dim_01_2564,78792844.02
Dim_01_2565,78823557.96
Dim_01_2566,78854271.9
Dim_01_2567,78884985.85
Dim_01_2568,78915699.79
Dim_01_2569,78946413.73
Dim_01_2570,78977127.67
Dim_01_2571,79007841.61
Dim_01_2572,79038555.55
Dim_01_2573,79069269.49
Dim_01_2574,79099983.43
Dim_01_2575,79130697.37
Dim_01_2576,79161411.31
Dim_01_2577,79192125.25
Dim_01_2578,79222839.19
Dim_01_2579,79253553.13
Dim_01_2580,79284267.07
Dim_01_2581,79314981.01
Dim_01_2582,79345694.95
Dim_01_2583,79376408.89
Dim_01_2584,79407122.83
Dim_01_2585,79437836.77
Dim_01_2586,79468550.71
Dim_01_2587,79499264.65
Dim_01_2588,79529978.6
Dim_01_2589,79560692.54
Dim_01_2590,79591406.48
Dim_01_2591,79622120.42
Dim_01_2592,79652834.36
Dim_01_2593,79683548.3
Dim_01_2594,79714262.24
Dim_01_2595,79744976.18
Dim_01_2596,79775690.12
Dim_01_2597,79806404.06
Dim_01_2598,79837118
Dim_01_2599,79867831.94
Dim_01_2600,79898545.88
Dim_01_2601,79929259.82
Dim_01_2602,79959973.76
Dim_01_2603,79990687.7
Dim_01_2604,80021401.64
Dim_01_2605,80052115.58
Dim_01_2606,80082829.52
Dim_01_2607,80113543.46
Dim_01_2608,80144257.4
Dim_01_2609,80174971.35
Dim_01_2610,80205685.29
Dim_01_2611,80236399.23
Dim_01_2612,80267113.17
Dim_01_2613,80297827.11
Dim_01_2614,80328541.05
Dim_01_2615,80359254.99
Dim_01_2616,80389968.93
Dim_01_2617,80420682.87
Dim_01_2618,80451396.81
Dim_01_2619,80482110.75
Dim_01_2620,80512824.69
Dim_01_2621,80543538.63
Dim_01_2622,80574252.57
Dim_01_2623,80604966.51
Dim_01_2624,80635680.45
Dim_01_2625,80666394.39
Dim_01_2626,80697108.33
Dim_01_2627,80727822.27
Dim_01_2628,80758536.21
Dim_01_2629,80789250.15
Dim_01_2630,80819964.1
Dim_01_2631,80850678.04
Dim_01_2632,80881391.98
Dim_01_2633,80912105.92
Dim_01_2634,80942819.86
Dim_01_2635,80973533.8
Dim_01_2636,81004247.74
Dim_01_2637,81034961.68
Dim_01_2638,81065675.62
Dim_01_2639,81096389.56
Dim_01_2640,81127103.5
Dim_01_2641,81157817.44
Dim_01_2642,81188531.38
Dim_01_2643,81219245.32
Dim_01_2644,81249959.26
Dim_01_2645,81280673.2
Dim_01_2646,81311387.14
Dim_01_2647,81342101.08
Dim_01_2648,81372815.02
Dim_01_2649,81403528.96
Dim_01_2650,81434242.9
Dim_01_2651,81464956.85
Dim_01_2652,81495670.79
Dim_01_2653,81526384.73
Dim_01_2654,81557098.67
Dim_01_2655,81587812.61
Dim_01_2656,81618526.55
Dim_01_2657,81649240.49
Dim_01_2658,81679954.43
Dim_01_2659,81710668.37
Dim_01_2660,81741382.31
Dim_01_2661,81772096.25
Dim_01_2662,81802810.19
Dim_01_2663,81833524.13
Dim_01_2664,81864238.07
Dim_01_2665,81894952.01
Dim_01_2666,81925665.95
Dim_01_2667,81956379.89
Dim_01_2668,81987093.83
Dim_01_2669,82017807.77
Dim_01_2670,82048521.71
Dim_01_2671,82079235.65
Dim_01_2672,82109949.6
Dim_01_2673,82140663.54
Dim_01_2674,82171377.48
Dim_01_2675,82202091.42
Dim_01_2676,82232805.36
Dim_01_2677,82263519.3
Dim_01_2678,82294233.24
Dim_01_2679,82324947.18
Dim_01_2680,82355661.12
Dim_01_2681,82386375.06
Dim_01_2682,82417089
Dim_01_2683,82447802.94
Dim_01_2684,82478516.88
Dim_01_2685,82509230.82
Dim_01_2686,82539944.76
Dim_01_2687,82570658.7
Dim_01_2688,82601372.64
Dim_01_2689,82632086.58
Dim_01_2690,82662800.52
Dim_01_2691,82693514.46
Dim_01_2692,82724228.4
Dim_01_2693,82754942.35
Dim_01_2694,82785656.29
Dim_01_2695,82816370.23
Dim_01_2696,82847084.17
Dim_01_2697,82877798.11
Dim_01_2698,82908512.05
Dim_01_2699,82939225.99
Dim_01_2700,82969939.93
Dim_01_2701,83000653.87
Dim_01_2702,83031367.81
Dim_01_2703,83062081.75
Dim_01_2704,83092795.69
Dim_01_2705,83123509.63
Dim_01_2706,83154223.57
Dim_01_2707,83184937.51
Dim_01_2708,83215651.45
Dim_01_2709,83246365.39
Dim_01_2710,83277079.33
Dim_01_2711,83307793.27
Dim_01_2712,83338507.21
Dim_01_2713,83369221.15
Dim_01_2714,83399935.1
Dim_01_2715,83430649.04
Dim_01_2716,83461362.98
Dim_01_2717,83492076.92
Dim_01_2718,83522790.86
Dim_01_2719,83553504.8
Dim_01_2720,83584218.74
Dim_01_2721,83614932.68
Dim_01_2722,83645646.62
Dim_01_2723,83676360.56
Dim_01_2724,83707074.5
Dim_01_2725,83737788.44
Dim_01_2726,83768502.38
Dim_01_2727,83799216.32
Dim_01_2728,83829930.26
Dim_01_2729,83860644.2
Dim_01_2730,83891358.14
Dim_01_2731,83922072.08
Dim_01_2732,83952786.02
Dim_01_2733,83983499.96
Dim_01_2734,84014213.9
Dim_01_2735,84044927.85
Dim_01_2736,84075641.79
Dim_01_2737,84106355.73
Dim_01_2738,84137069.67
Dim_01_2739,84167783.61
Dim_01_2740,84198497.55
Dim_01_2741,84229211.49
Dim_01_2742,84259925.43
Dim_01_2743,84290639.37
Dim_01_2744,84321353.31
Dim_01_2745,84352067.25
Dim_01_2746,84382781.19
Dim_01_2747,84413495.13
Dim_01_2748,84444209.07
Dim_01_2749,84474923.01
Dim_01_2750,84505636.95
Dim_01_2751,84536350.89
Dim_01_2752,84567064.83
Dim_01_2753,84597778.77
Dim_01_2754,84628492.71
Dim_01_2755,84659206.65
Dim_01_2756,84689920.6
Dim_01_2757,84720634.54
Dim_01_2758,84751348.48
Dim_01_2759,84782062.42
Dim_01_2760,84812776.36
Dim_01_2761,84843490.3
Dim_01_2762,84874204.24
Dim_01_2763,84904918.18
Dim_01_2764,84935632.12
Dim_01_2765,84966346.06
Dim_01_2766,84997060
Dim_01_2767,85027773.94
Dim_01_2768,85058487.88
Dim_01_2769,85089201.82
Dim_01_2770,85119915.76
Dim_01_2771,85150629.7
Dim_01_2772,85181343.64
Dim_01_2773,85212057.58
Dim_01_2774,85242771.52
Dim_01_2775,85273485.46
Dim_01_2776,85304199.4
Dim_01_2777,85334913.35
Dim_01_2778,85365627.29
Dim_01_2779,85396341.23
Dim_01_2780,85427055.17
Dim_01_2781,85457769.11
Dim_01_2782,85488483.05
Dim_01_2783,85519196.99
Dim_01_2784,85549910.93
Dim_01_2785,85580624.87
Dim_01_2786,85611338.81
Dim_01_2787,85642052.75
Dim_01_2788,85672766.69
Dim_01_2789,85703480.63
Dim_01_2790,85734194.57
Dim_01_2791,85764908.51
Dim_01_2792,85795622.45
Dim_01_2793,85826336.39
Dim_01_2794,85857050.33
Dim_01_2795,85887764.27
Dim_01_2796,85918478.21
Dim_01_2797,85949192.15
Dim_01_2798,85979906.1
Dim_01_2799,86010620.04
Dim_01_2800,86041333.98
Dim_01_2801,86072047.92
Dim_01_2802,86102761.86
Dim_01_2803,86133475.8
Dim_01_2804,86164189.74
Dim_01_2805,86194903.68
Dim_01_2806,86225617.62
Dim_01_2807,86256331.56
Dim_01_2808,86287045.5
Dim_01_2809,86317759.44
Dim_01_2810,86348473.38
Dim_01_2811,86379187.32
Dim_01_2812,86409901.26
Dim_01_2813,86440615.2
Dim_01_2814,86471329.14
Dim_01_2815,86502043.08
Dim_01_2816,86532757.02
Dim_01_2817,86563470.96
Dim_01_2818,86594184.9
Dim_01_2819,86624898.85
Dim_01_2820,86655612.79
Dim_01_2821,86686326.73
Dim_01_2822,86717040.67
Dim_01_2823,86747754.61
Dim_01_2824,86778468.55
Dim_01_2825,86809182.49
Dim_01_2826,86839896.43
Dim_01_2827,86870610.37
Dim_01_2828,86901324.31
Dim_01_2829,86932038.25
Dim_01_2830,86962752.19
Dim_01_2831,86993466.13
Dim_01_2832,87024180.07
Dim_01_2833,87054894.01
Dim_01_2834,87085607.95
Dim_01_2835,87116321.89
Dim_01_2836,87147035.83
Dim_01_2837,87177749.77
Dim_01_2838,87208463.71
Dim_01_2839,87239177.65
Dim_01_2840,87269891.6
Dim_01_2841,87300605.54
Dim_01_2842,87331319.48
Dim_01_2843,87362033.42
Dim_01_2844,87392747.36
Dim_01_2845,87423461.3
Dim_01_2846,87454175.24
Dim_01_2847,87484889.18
Dim_01_2848,87515603.12
Dim_01_2849,87546317.06
Dim_01_2850,87577031
Dim_01_2851,87607744.94
Dim_01_2852,87638458.88
Dim_01_2853,87669172.82
Dim_01_2854,87699886.76
Dim_01_2855,87730600.7
Dim_01_2856,87761314.64
Dim_01_2857,87792028.58
Dim_01_2858,87822742.52
Dim_01_2859,87853456.46
Dim_01_2860,87884170.4
Dim_01_2861,87914884.35
Dim_01_2862,87945598.29
Dim_01_2863,87976312.23
Dim_01_2864,88007026.17
Dim_01_2865,88037740.11
Dim_01_2866,88068454.05
Dim_01_2867,88099167.99
Dim_01_2868,88129881.93
